"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"5","10","1e-05","0.0001","0.53584","0.0","0.0","0.0","0.56218","0.0","0.0","0.0","0.6933644999999999","5.950447499999889e-07"
"5","10","0.01","1e-05","0.5","0.4975","1.0","0.66444","0.5","0.57732","1.0","0.73203","0.6939124999999999","3.06487499999992e-08"
"5","10","0.001","1e-05","0.90907","0.8912","0.82764","0.85824","0.65814","0.52632","0.65217","0.58252","0.405099","0.00017845588899999997"
"5","10","0.0001","1e-05","0.5618","0.51109","0.71686","0.59673","0.54649","0.66667","0.66667","0.66667","0.691483","3.422909999999976e-07"
"5","10","1e-05","1e-05","0.53754","0.0","0.0","0.0","0.61617","0.0","0.0","0.0","0.693126","1.1544000000000773e-08"
"5","10","0.01","1e-06","0.77701","0.62382","0.77282","0.69037","0.56496","0.54545","0.57692","0.56075","0.5856899999999999","0.0002653817599999997"
"5","10","0.001","1e-06","0.8707","0.81023","0.78686","0.79837","0.6559","0.51923","0.62791","0.56842","0.446502","0.00018811094599999987"
"5","10","0.0001","1e-06","0.57113","0.54545","0.86667","0.66953","0.60877","0.62651","0.91228","0.74286","0.6930485","3.817002750000029e-06"
"5","10","1e-05","1e-06","0.53019","0.54333","1.0","0.7041","0.60164","0.5567","1.0","0.71523","0.693562","1.8523600000001335e-07"
"5","10","0.01","1e-07","0.57209","0.51176","0.99186","0.67517","0.66411","0.53684","1.0","0.69863","0.6939455","6.835664750000039e-06"
"5","10","0.001","1e-07","0.90161","0.81092","0.80777","0.80934","0.72857","0.75","0.54545","0.63158","0.4209804999999999","0.00018741504475000006"
"5","10","0.0001","1e-07","0.57059","0.49558","0.52239","0.50863","0.59451","0.46875","0.36585","0.41096","0.6915389999999999","1.8833490000000113e-06"
"5","10","1e-05","1e-07","0.53151","0.48167","1.0","0.65017","0.67056","0.56701","1.0","0.72368","0.6935534999999999","4.730274999999499e-08"
"5","10","0.01","1e-08","0.93116","0.84932","0.87943","0.86411","0.65769","0.5614","0.71111","0.62745","0.366555","0.0004062673650000001"
"5","10","0.001","1e-08","0.87887","0.74533","0.84261","0.79099","0.6182","0.48214","0.71053","0.57447","0.4637165","0.00018536467274999998"
