"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"10","3","1e-05","1e-08","0.7301","0.0","0.0","0.0","0.75442","0.0","0.0","0.0","0.80909","0.01503110288"
"10","5","0.1","0.001","0.5","0.60514","1.0","0.754","0.5","0.55307","1.0","0.71223","0.5968835","8.74555727499999e-05"
"10","5","0.01","0.001","0.72225","0.54151","1.0","0.70257","0.76119","0.5419","1.0","0.7029","0.6115095","0.0009689521847500004"
"10","5","0.001","0.001","0.80954","0.73688","0.89553","0.8085","0.80639","0.75962","0.83158","0.79397","0.5230489999999999","7.5986609e-05"
"10","5","0.0001","0.001","0.78228","0.71251","0.88145","0.78802","0.78659","0.73333","0.78571","0.75862","0.5506715000000001","1.5947772749999923e-05"
"10","5","1e-05","0.001","0.74168","0.52676","1.0","0.69004","0.77791","0.55866","1.0","0.71685","0.629094","0.0004066174240000001"
"10","5","0.1","0.0001","0.62738","0.54277","1.0","0.70363","0.66901","0.56425","1.0","0.72143","0.596749","0.00014427329899999983"
"10","5","0.01","0.0001","0.86001","0.79209","0.92992","0.85549","0.80316","0.78302","0.83838","0.80976","0.45085699999999995","5.957243100000012e-05"
"10","5","0.001","0.0001","0.83137","0.81892","0.87048","0.84391","0.80998","0.82105","0.77228","0.79592","0.466526","0.005445647074"
"10","5","0.0001","0.0001","0.77108","0.756","0.8057","0.78006","0.80763","0.74038","0.81915","0.77778","0.555594","2.745676399999997e-05"
"10","5","1e-05","0.0001","0.75477","0.67546","0.89367","0.76939","0.75667","0.69343","0.91346","0.78838","0.604254","0.0002966981339999998"
"10","5","0.1","1e-05","0.70218","0.0","0.0","0.0","0.73887","0.0","0.0","0.0","0.5988105000000001","9.559072474999979e-05"
"10","5","0.01","1e-05","0.84692","0.69096","0.9444","0.79804","0.79963","0.75641","0.66292","0.70659","0.4907634999999999","0.00045421299274999956"
"10","5","0.001","1e-05","0.86516","0.80262","0.87312","0.83639","0.82265","0.79518","0.77647","0.78571","0.46182799999999996","0.0006545226360000001"
"10","5","0.0001","1e-05","0.80113","0.68976","0.91527","0.78667","0.7874","0.76923","0.72165","0.74468","0.546651","1.1507459000000016e-05"
"10","5","1e-05","1e-05","0.74772","0.68053","0.89674","0.77382","0.76679","0.77273","0.71579","0.74317","0.609621","0.0015470075689999999"
"10","5","0.1","1e-06","0.70061","0.5519","0.99847","0.71087","0.7188","0.48045","1.0","0.64906","0.6034409999999999","0.00014481714900000032"
"10","5","0.01","1e-06","0.83854","0.77387","0.89288","0.82913","0.80291","0.8172","0.76","0.78756","0.5072305","0.0002770032047499996"
"10","5","0.001","1e-06","0.86167","0.77177","0.84818","0.80818","0.82407","0.76991","0.86139","0.81308","0.47219350000000004","0.00022139641275000012"
"10","5","0.0001","1e-06","0.78912","0.69819","0.89017","0.78258","0.81992","0.70796","0.84211","0.76923","0.542043","6.603071000000003e-06"
"10","5","1e-05","1e-06","0.73786","0.66725","0.90729","0.76897","0.76292","0.72727","0.86275","0.78924","0.5992614999999999","0.0008115801227500002"
"10","5","0.1","1e-07","0.73017","0.56047","1.0","0.71834","0.77879","0.5419","1.0","0.7029","0.595124","0.00011554063399999998"
"10","5","0.01","1e-07","0.82377","0.79628","0.88496","0.83828","0.81995","0.7874","0.9009","0.84034","0.45565999999999995","0.00219256993"
"10","5","0.001","1e-07","0.64088","0.71286","0.91347","0.80079","0.75876","0.76852","0.84694","0.80583","0.5691275000000001","0.00196405324875"
"10","5","0.0001","1e-07","0.73637","0.56216","1.0","0.71972","0.74227","0.57542","1.0","0.7305","0.5884204999999999","3.588854750000038e-06"
"10","5","1e-05","1e-07","0.75686","0.55542","1.0","0.71417","0.7957","0.55866","1.0","0.71685","0.6473135","0.001222704112749999"
"10","5","0.1","1e-08","0.7162","0.52864","0.996","0.69069","0.75549","0.51412","1.0","0.6791","0.596701","0.00021235242899999958"
"10","5","0.01","1e-08","0.82549","0.75913","0.88329","0.81652","0.79099","0.77143","0.63529","0.69677","0.5294030000000001","0.00023787521100000034"
"10","5","0.001","1e-08","0.84134","0.78906","0.81781","0.80318","0.79437","0.77451","0.77451","0.77451","0.4818565","0.0003167105627500002"
"10","5","0.0001","1e-08","0.78776","0.69891","0.87709","0.77793","0.8012","0.72941","0.72093","0.72515","0.550074","8.71272399999999e-06"
"10","5","1e-05","1e-08","0.76298","0.56047","1.0","0.71834","0.75677","0.57542","1.0","0.7305","0.7055730000000001","0.017602106131000002"
"10","7","0.1","0.001","0.5","0.57016","1.0","0.72625","0.5","0.59777","1.0","0.74825","0.602484","0.00013718950399999993"
"10","7","0.01","0.001","0.70436","0.54952","1.0","0.70927","0.73479","0.52514","1.0","0.68864","0.6106845000000001","0.0004975196847500004"
"10","7","0.001","0.001","0.79961","0.73272","0.84747","0.78593","0.79468","0.73554","0.89","0.80543","0.529829","5.5317058999999946e-05"
"10","7","0.0001","0.001","0.69457","0.73879","0.81505","0.77505","0.71561","0.72072","0.83333","0.77295","0.588017","6.769781000000031e-06"
"10","7","1e-05","0.001","0.75205","0.68089","0.92361","0.78389","0.79126","0.71538","0.90291","0.79828","0.5953755000000001","5.3360734749999975e-05"
"10","7","0.1","0.0001","0.75399","0.52634","1.0","0.68967","0.77291","0.56425","1.0","0.72143","0.599286","0.00017645212400000006"
"10","7","0.01","0.0001","0.89354","0.83864","0.92003","0.87745","0.80167","0.78302","0.79808","0.79048","0.3933265","0.00013110932275"
"10","7","0.001","0.0001","0.87021","0.8143","0.87303","0.84264","0.77709","0.688","0.86","0.76444","0.45468450000000005","0.00025686893474999995"
"10","7","0.0001","0.0001","0.78314","0.72398","0.86877","0.7898","0.79617","0.77419","0.73469","0.75393","0.5484264999999999","0.0004810460327500001"
"10","7","1e-05","0.0001","0.75476","0.69713","0.89272","0.78289","0.79447","0.7197","0.90476","0.80169","0.5968384999999999","0.00118746060275"
"10","7","0.1","1e-05","0.73156","0.57185","1.0","0.72761","0.77171","0.53631","1.0","0.69818","0.5941259999999999","0.00011973893400000018"
"10","7","0.01","1e-05","0.89769","0.82577","0.91902","0.8699","0.81234","0.81013","0.69565","0.74854","0.430642","0.00020097118599999986"
"10","7","0.001","1e-05","0.90794","0.8488","0.93916","0.8917","0.8238","0.78505","0.84","0.81159","0.356706","0.00013146340399999994"
"10","7","0.0001","1e-05","0.80186","0.7214","0.82903","0.77148","0.81314","0.75758","0.79787","0.7772","0.534587","6.84627009999999e-05"
"10","7","1e-05","1e-05","0.73955","0.70916","0.85778","0.77642","0.771","0.72868","0.88679","0.8","0.58938","1.1908180000000001e-05"
"10","7","0.1","1e-06","0.70549","0.0","0.0","0.0","0.75106","0.50279","1.0","0.66914","0.6004515","0.00015830814275"
"10","7","0.01","1e-06","0.89498","0.8195","0.91789","0.86591","0.80525","0.81818","0.76415","0.79024","0.439107","0.00032764284099999995"
"10","7","0.001","1e-06","0.87993","0.8619","0.90957","0.88509","0.80811","0.7766","0.82022","0.79781","0.3928145","0.0002439059947500003"
"10","7","0.0001","1e-06","0.75122","0.55717","0.99391","0.71405","0.76997","0.59887","1.0","0.74912","0.5766055","8.272234750000032e-06"
"10","7","1e-05","1e-06","0.75417","0.6865","0.88249","0.77226","0.77985","0.76316","0.81308","0.78733","0.6295645","7.517777474999996e-05"
"10","7","0.1","1e-07","0.70784","0.0","0.0","0.0","0.72715","0.0","0.0","0.0","0.5976239999999999","0.00018421290399999975"
"10","7","0.01","1e-07","0.87963","0.81025","0.9","0.85277","0.83895","0.78889","0.79775","0.7933","0.441146","0.0001039682939999999"
"10","7","0.001","1e-07","0.86373","0.80873","0.90582","0.85453","0.80347","0.78378","0.82857","0.80556","0.4291475","0.005340500808750001"
"10","7","0.0001","1e-07","0.78458","0.72733","0.90805","0.80771","0.80058","0.78302","0.82178","0.80193","0.5341920000000001","0.0008249179260000008"
"10","7","1e-05","1e-07","0.74252","0.55921","1.0","0.7173","0.75487","0.72441","0.88462","0.79654","0.6252755","0.002471295904749999"
"10","7","0.1","1e-08","0.72394","0.54415","0.99768","0.70421","0.77711","0.51685","1.0","0.68148","0.5994409999999999","0.00021907632900000003"
"10","7","0.01","1e-08","0.83902","0.81496","0.899","0.85492","0.83115","0.79245","0.86598","0.82759","0.4665335","0.00011210283275000005"
"10","7","0.001","1e-08","0.87506","0.85759","0.81199","0.83417","0.80847","0.78409","0.75","0.76667","0.4131295","0.0006544151247499998"
"10","7","0.0001","1e-08","0.80181","0.68784","0.88942","0.77575","0.8082","0.73","0.78495","0.75648","0.5350395000000001","1.294689475000001e-05"
"10","7","1e-05","1e-08","0.72155","0.69145","0.84622","0.76104","0.7413","0.71111","0.75294","0.73143","0.6365105000000001","0.0011464127247500001"
"10","10","0.1","0.001","0.50077","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.5986335","0.00012979411274999985"
"10","10","0.01","0.001","0.789","0.73342","0.85639","0.79015","0.79608","0.72727","0.82474","0.77295","0.5512054999999999","5.574057474999992e-05"
"10","10","0.001","0.001","0.83848","0.75543","0.91372","0.82707","0.78734","0.8","0.8","0.8","0.481613","6.579510999999993e-06"
"10","10","0.0001","0.001","0.76137","0.72617","0.85855","0.78683","0.77999","0.72794","0.91667","0.81148","0.556963","0.0002018544709999995"
"10","10","1e-05","0.001","0.75646","0.69549","0.85804","0.76826","0.78561","0.72807","0.83838","0.77934","0.5875345","2.7108647500000593e-06"
"10","10","0.1","0.0001","0.74764","0.55289","1.0","0.71208","0.77911","0.55866","1.0","0.71685","0.5997350000000001","0.0001424327549999996"
"10","10","0.01","0.0001","0.84887","0.79921","0.92063","0.85564","0.78852","0.78632","0.90196","0.84018","0.43123999999999996","7.210682000000012e-05"
"10","10","0.001","0.0001","0.9488","0.90636","0.94508","0.92532","0.82971","0.84211","0.69565","0.7619","0.2886705","0.00031847152475000026"
"10","10","0.0001","0.0001","0.82652","0.7637","0.86167","0.80973","0.80694","0.77885","0.81818","0.79803","0.5076134999999999","5.954378275000012e-05"
"10","10","1e-05","0.0001","0.76082","0.68226","0.91479","0.7816","0.80125","0.73913","0.83333","0.78341","0.5853445","5.400794750000008e-06"
"10","10","0.1","1e-05","0.65989","0.56089","1.0","0.71868","0.70788","0.58101","1.0","0.73498","0.606128","0.0002003193659999997"
"10","10","0.01","1e-05","0.93228","0.85309","0.92508","0.88763","0.78269","0.78431","0.76923","0.7767","0.33786849999999996","0.00023900499274999995"
"10","10","0.001","1e-05","0.93336","0.89009","0.93439","0.9117","0.8181","0.74561","0.85","0.79439","0.323382","0.00025285998600000004"
"10","10","0.0001","1e-05","0.8145","0.75536","0.87027","0.80875","0.80171","0.69412","0.71084","0.70238","0.5221125000000001","2.531365874999982e-05"
"10","10","1e-05","1e-05","0.76723","0.66821","0.93076","0.77793","0.77904","0.71795","0.85714","0.7814","0.5838534999999999","6.977592750000067e-06"
"10","10","0.1","1e-06","0.7204","0.5564","0.99469","0.71363","0.74786","0.54749","1.0","0.70758","0.6053205","0.00024016590475000005"
"10","10","0.01","1e-06","0.88558","0.83479","0.90168","0.86695","0.8627","0.82178","0.86458","0.84264","0.443473","0.00014521289100000008"
"10","10","0.001","1e-06","0.96028","0.90679","0.9587","0.93202","0.84015","0.81982","0.86667","0.84259","0.25436699999999995","0.00019747313099999995"
"10","10","0.0001","1e-06","0.81319","0.77318","0.86428","0.8162","0.80582","0.8","0.76","0.77949","0.518448","0.000345382486"
"10","10","1e-05","1e-06","0.76374","0.68961","0.86215","0.76629","0.77757","0.70909","0.83871","0.76847","0.5893235","4.2965052750000026e-05"
"10","10","0.1","1e-07","0.72925","0.53921","1.0","0.70063","0.75563","0.52514","1.0","0.68864","0.5990589999999999","0.00015596185900000002"
"10","10","0.01","1e-07","0.92568","0.85676","0.93054","0.89213","0.78134","0.74227","0.79121","0.76596","0.352182","0.00028312974599999997"
"10","10","0.001","1e-07","0.9422","0.88521","0.9192","0.90188","0.81218","0.83019","0.82243","0.82629","0.268772","5.9813136e-05"
"10","10","0.0001","1e-07","0.83137","0.73916","0.91687","0.81848","0.80414","0.71818","0.83158","0.77073","0.5099585","1.2138762749999896e-05"
"10","10","1e-05","1e-07","0.75378","0.68443","0.9062","0.77985","0.78434","0.50838","1.0","0.67407","0.6057394999999999","0.0015534311847499997"
"10","10","0.1","1e-08","0.71632","0.51875","1.0","0.68313","0.73753","0.53073","1.0","0.69343","0.601655","0.0007372700549999995"
"10","10","0.01","1e-08","0.91287","0.81837","0.92731","0.86944","0.82735","0.81982","0.85849","0.83871","0.44118899999999994","0.0004899715490000003"
"10","10","0.001","1e-08","0.92245","0.86744","0.95631","0.90971","0.7961","0.76829","0.72414","0.74556","0.312456","8.4499484e-05"
"10","10","0.0001","1e-08","0.80653","0.68304","0.93584","0.7897","0.79688","0.71429","0.8427","0.7732","0.5300315","2.7872942750000075e-05"
"10","10","1e-05","1e-08","0.73968","0.6995","0.8658","0.77382","0.75","0.73214","0.82828","0.77725","0.5882905","3.631874750000002e-06"
