"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"20","10","0.1","1e-06","0.55166","0.50271","0.50454","0.50362","0.62597","0.64706","0.61111","0.62857","0.703357","2.106013099999987e-05"
"20","10","0.01","1e-05","0.97332","0.93046","0.88226","0.90572","0.78559","0.61818","0.77273","0.68687","0.31722","0.0022135629000000004"
"20","10","0.01","1e-06","0.94108","0.86935","0.87081","0.87008","0.68713","0.70213","0.64706","0.67347","0.342419","0.0011057844389999998"
"20","10","0.001","1e-05","0.9669","0.91304","0.94186","0.92723","0.7047","0.55556","0.66667","0.60606","0.194989","0.000327669539"
"20","10","0.001","1e-06","0.96391","0.89065","0.9132","0.90179","0.62564","0.54348","0.56818","0.55556","0.260696","0.000504552664"
"20","10","0.0001","1e-05","0.70723","0.65744","0.65404","0.65574","0.64675","0.58824","0.72727","0.65041","0.6401224999999999","2.3015738750000012e-05"
"20","10","0.0001","1e-06","0.74184","0.59615","0.6945","0.64158","0.67614","0.57692","0.69767","0.63158","0.6287145000000001","4.455593475e-05"
"20","10","1e-05","1e-05","0.56612","0.55333","1.0","0.71245","0.59001","0.5567","1.0","0.71523","0.6935995","2.980147499999984e-07"
"20","10","1e-05","1e-06","0.54013","0.0","0.0","0.0","0.63872","0.0","0.0","0.0","0.693058","2.030259999999953e-07"
"20","10","0.1","1e-06","0.54512","0.42105","0.01449","0.02802","0.5827","0.66667","0.04167","0.07843","0.7031550000000001","1.4631004999999991e-05"
"20","10","0.1","1e-07","0.54262","0.53305","0.99531","0.69428","0.63079","0.0","0.0","0.0","0.7035129999999998","1.5167050999999885e-05"
"20","10","0.01","1e-06","0.88927","0.70559","0.84449","0.76882","0.64194","0.53333","0.69565","0.60377","0.48717200000000005","0.0014527303060000002"
"20","10","0.01","1e-07","0.91874","0.86426","0.85399","0.85909","0.6518","0.66667","0.49057","0.56522","0.42191800000000007","0.0005697199159999998"
"20","10","0.001","1e-06","0.97158","0.94234","0.94859","0.94545","0.70198","0.55357","0.72093","0.62626","0.221204","0.0005940850839999996"
"20","10","0.001","1e-07","0.92808","0.84982","0.88213","0.86567","0.63983","0.69767","0.54545","0.61224","0.32805249999999997","6.035344875e-05"
"20","10","0.0001","1e-06","0.71112","0.60626","0.68148","0.64167","0.6615","0.58824","0.69767","0.6383","0.6334485000000001","2.0099962750000082e-05"
"20","10","0.0001","1e-07","0.74887","0.67875","0.7128","0.69536","0.67191","0.59322","0.74468","0.66038","0.6004544999999999","9.876824750000003e-06"
"20","10","1e-05","1e-06","0.54175","0.45583","1.0","0.62622","0.58319","0.57732","1.0","0.73203","0.6935529999999999","3.250310000000105e-07"
"20","10","1e-05","1e-07","0.57695","0.54167","1.0","0.7027","0.6359","0.46392","1.0","0.6338","0.6941705","1.2286247500000146e-06"
"20","10","0.1","1e-07","0.53321","0.0","0.0","0.0","0.59936","1.0","0.02128","0.04167","0.703317","2.054177099999991e-05"
"20","10","0.1","1e-08","0.53946","0.5275","1.0","0.69067","0.5974","0.42708","0.97619","0.5942","0.7039075","3.801877875000007e-05"
"20","10","0.01","1e-07","0.85834","0.84911","0.81234","0.83032","0.71167","0.54545","0.87805","0.6729","0.46908099999999997","0.0007993896389999998"
"20","10","0.01","1e-08","0.92173","0.82812","0.85179","0.83979","0.75386","0.73333","0.62264","0.67347","0.39790949999999997","0.0024052949747499996"
"20","10","0.001","1e-07","0.92475","0.8976","0.87247","0.88486","0.62821","0.58696","0.51923","0.55102","0.332999","0.000498728129"
"20","10","0.001","1e-08","0.86261","0.84283","0.74221","0.78933","0.66159","0.53846","0.68293","0.60215","0.421816","0.0015622601840000001"
"20","10","0.0001","1e-07","0.73164","0.75133","0.66094","0.70324","0.6688","0.62295","0.7451","0.67857","0.6090785","1.9733732749999985e-05"
"20","10","0.0001","1e-08","0.68827","0.62655","0.63441","0.63045","0.598","0.66667","0.28571","0.4","0.657524","9.243892400000006e-05"
"20","10","1e-05","1e-07","0.56228","0.5675","1.0","0.72408","0.60976","0.42268","1.0","0.5942","0.693361","1.628690000000114e-07"
"20","10","1e-05","1e-08","0.53685","0.48029","0.48816","0.48419","0.60982","0.5","0.62791","0.5567","0.6928974999999998","4.94187500000023e-08"
"20","10","0.1","1e-08","0.53288","0.56279","0.39737","0.46583","0.64022","0.0","0.0","0.0","0.7028894999999998","1.5970654750000038e-05"
"20","15","0.1","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.7002650000000001","2.627695000000045e-06"
"20","10","0.01","1e-08","0.90006","0.85167","0.82154","0.83633","0.77576","0.58065","0.85714","0.69231","0.41912900000000003","0.000593104409"
"20","15","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.693881","4.4899000000000566e-08"
"20","10","0.001","1e-08","0.9507","0.94897","0.84314","0.89293","0.6428","0.54762","0.52273","0.53488","0.3164995","0.0002346775047499998"
"20","15","0.001","0.001","0.54738","0.56333","1.0","0.72068","0.61629","0.57732","1.0","0.73203","0.6932745","1.1344750000001783e-08"
"20","10","0.0001","1e-08","0.72998","0.67365","0.67014","0.67189","0.67367","0.69565","0.60377","0.64646","0.6411005","3.8908904750000045e-05"
"20","15","0.0001","0.001","0.55246","0.45583","1.0","0.62622","0.60085","0.53608","1.0","0.69799","0.6932285","2.2632750000001758e-08"
"20","10","1e-05","1e-08","0.54651","0.0","0.0","0.0","0.67149","0.0","0.0","0.0","0.693309","1.8623899999999106e-07"
"20","15","1e-05","0.001","0.52688","0.47917","1.0","0.64789","0.64796","0.51163","0.89796","0.65185","0.6933035000000001","1.1322750000000673e-08"
"20","15","0.1","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.7032245","7.057558474999983e-05"
"20","15","0.1","0.0001","0.54428","0.0","0.0","0.0","0.65901","0.0","0.0","0.0","0.7036695000000001","9.013598475000019e-05"
"20","15","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.693911","9.138900000000622e-08"
"20","15","0.01","0.0001","0.50093","0.44917","1.0","0.6199","0.5","0.46392","1.0","0.6338","0.6939335000000001","6.569275000000434e-08"
"20","15","0.001","0.001","0.5","0.48333","1.0","0.65169","0.5","0.5567","1.0","0.71523","0.6932215","5.992750000000259e-09"
"20","15","0.001","0.0001","0.91809","0.80331","0.84854","0.82531","0.71688","0.76923","0.54545","0.6383","0.38709550000000004","0.0002519208647499999"
"20","15","0.0001","0.001","0.56111","0.51833","1.0","0.68277","0.61437","0.49485","1.0","0.66207","0.6931670000000001","3.3099999999997373e-10"
"20","15","0.0001","0.0001","0.73769","0.65957","0.69125","0.67504","0.63981","0.57377","0.76087","0.65421","0.6179874999999999","3.04124787499999e-05"
"20","15","1e-05","0.001","0.56605","0.58167","0.45625","0.51138","0.63162","0.50909","0.62222","0.56","0.6929339999999999","7.4040000000011776e-09"
"20","15","1e-05","0.0001","0.54502","0.66667","0.00324","0.00644","0.55844","0.66667","0.10909","0.1875","0.6930824999999999","7.329874999999519e-08"
"20","15","0.1","0.0001","0.53899","0.52083","1.0","0.68493","0.62575","0.47423","1.0","0.64336","0.700957","2.516238100000002e-05"
"20","15","0.1","1e-05","0.53667","0.75","0.00485","0.00963","0.55403","0.54639","1.0","0.70667","0.7042745","9.210256474999973e-05"
"20","15","0.01","0.0001","0.5","0.57167","1.0","0.72747","0.5","0.5567","1.0","0.71523","0.6941199999999998","7.691999999999875e-07"
"20","15","0.01","1e-05","0.53153","0.5","1.0","0.66667","0.6537","0.49485","1.0","0.66207","0.6939465","6.48627500000017e-08"
"20","15","0.001","0.0001","0.54861","0.0","0.0","0.0","0.62629","0.0","0.0","0.0","0.693287","1.2040999999999558e-08"
"20","15","0.001","1e-05","0.99435","0.95353","0.98837","0.97064","0.67273","0.71739","0.6","0.65347","0.1120975","0.0007266630387500001"
"20","15","0.0001","0.0001","0.71803","0.71711","0.66565","0.69042","0.59396","0.59184","0.60417","0.59794","0.628311","1.5833248999999895e-05"
"20","15","0.0001","1e-05","0.7609","0.67678","0.74707","0.71019","0.67474","0.61702","0.60417","0.61053","0.5946355","2.833947475000003e-05"
"20","15","1e-05","0.0001","0.55606","0.62915","0.7375","0.67903","0.6216","0.49451","0.9375","0.64748","0.6931990000000001","1.3026190000000078e-06"
"20","15","1e-05","1e-05","0.56021","0.42667","1.0","0.59813","0.63837","0.59794","1.0","0.74839","0.6952295","1.1120347499999993e-06"
"20","15","0.1","1e-05","0.57829","0.55083","1.0","0.71037","0.66081","0.0","0.0","0.0","0.7026674999999999","3.9729268749999955e-05"
"20","15","0.1","1e-06","0.53838","0.47034","0.99646","0.63905","0.57823","0.0","0.0","0.0","0.7030415","1.123406275e-05"
"20","15","0.01","1e-06","0.807","0.66775","0.77947","0.7193","0.69316","0.61111","0.48889","0.54321","0.497609","0.000319151799"
"20","15","0.01","1e-05","0.93725","0.93946","0.69486","0.79886","0.72468","0.62162","0.54762","0.58228","0.31538349999999993","0.004082749262750001"
"20","15","0.001","1e-06","0.98762","0.97331","0.97179","0.97255","0.63695","0.68293","0.51852","0.58947","0.12242199999999999","0.0005314195859999999"
"20","15","0.001","1e-05","0.9814","0.96316","0.93846","0.95065","0.65306","0.57407","0.64583","0.60784","0.16982150000000001","0.00089449078275"
"20","15","0.0001","1e-06","0.72032","0.65132","0.71223","0.68041","0.61814","0.54717","0.65909","0.59794","0.62725","1.7389650000000007e-05"
"20","15","0.0001","1e-05","0.77363","0.64869","0.75993","0.69992","0.68302","0.4898","0.61538","0.54545","0.6040449999999999","0.0007085878349999995"
"20","15","1e-05","1e-06","0.54158","0.0","0.0","0.0","0.53015","0.46667","0.65116","0.54369","0.6925245","7.740147499999904e-07"
"20","15","1e-05","1e-05","0.53818","0.61946","0.61681","0.61813","0.51488","0.47059","0.65306","0.54701","0.692729","1.682900000000031e-08"
"20","15","0.1","1e-07","0.53783","0.42917","1.0","0.60058","0.6006","0.66667","0.04348","0.08163","0.705042","2.3204166000000025e-05"
"20","15","0.1","1e-06","0.55727","0.53991","0.77424","0.63619","0.60415","0.0","0.0","0.0","0.70685","1.8118629999999866e-05"
"20","15","0.01","1e-07","0.94295","0.86043","0.89521","0.87748","0.66711","0.54386","0.775","0.63918","0.3512315","0.00070257569275"
"20","15","0.01","1e-06","0.69701","0.60535","0.63732","0.62093","0.68439","0.64583","0.58491","0.61386","0.6352059999999999","0.00016157526399999982"
"20","15","0.001","1e-07","0.9734","0.94576","0.9506","0.94817","0.64633","0.47458","0.71795","0.57143","0.20798899999999998","0.000978606459"
"20","15","0.001","1e-06","0.9821","0.94781","0.96735","0.95748","0.68874","0.52941","0.64286","0.58065","0.171408","0.00035519544600000005"
"20","15","0.0001","1e-07","0.79278","0.70051","0.75686","0.72759","0.64595","0.47619","0.54054","0.50633","0.548469","4.657746900000013e-05"
"20","15","0.0001","1e-06","0.75105","0.70033","0.70149","0.70091","0.69224","0.66667","0.62745","0.64646","0.6054845","2.5573624749999896e-05"
"20","15","1e-05","1e-07","0.53827","0.48656","0.66318","0.5613","0.58312","0.44828","0.28261","0.34667","0.6928500000000001","1.6046999999999993e-07"
"20","15","1e-05","1e-06","0.61289","0.50334","0.99834","0.66926","0.55261","0.40625","1.0","0.57778","0.6925394999999999","7.467474999999271e-08"
"20","15","0.1","1e-08","0.53091","0.69231","0.01282","0.02517","0.61616","1.0","0.02174","0.04255","0.7020915000000001","3.092210274999992e-05"
"20","15","0.1","1e-07","0.55737","0.0","0.0","0.0","0.60956","0.55914","0.98113","0.71233","0.7041505","2.2355934749999984e-05"
"20","15","0.01","1e-08","0.99224","0.99051","0.94562","0.96754","0.77778","0.68085","0.71111","0.69565","0.21439249999999999","0.014158874608749997"
"20","15","0.01","1e-07","0.90733","0.84273","0.86718","0.85478","0.61082","0.44828","0.61905","0.52","0.4180655","0.0005712813147499998"
"20","15","0.001","1e-08","0.95811","0.91225","0.86364","0.88728","0.61368","0.62857","0.39286","0.48352","0.24979449999999997","0.00059941774475"
"20","15","0.001","1e-07","0.99556","0.97297","0.99139","0.9821","0.73915","0.71429","0.6","0.65217","0.07693799999999999","0.0021823147859999998"
"20","15","0.0001","1e-08","0.75617","0.73058","0.68105","0.70494","0.63319","0.59524","0.53191","0.5618","0.6010924999999999","4.707961874999998e-05"
"20","15","0.0001","1e-07","0.80633","0.72163","0.79104","0.75475","0.75234","0.625","0.76087","0.68627","0.5618735000000001","0.0005890694627500001"
"20","15","1e-05","1e-08","0.5551","0.57582","0.46875","0.5168","0.57951","1.0","0.02041","0.04","0.6931744999999999","3.249347500000128e-07"
"20","15","1e-05","1e-07","0.54583","0.59598","0.56535","0.58026","0.62987","0.66667","0.50909","0.57732","0.692939","9.60819e-07"
"20","20","0.1","0.001","0.54041","0.0","0.0","0.0","0.56934","0.0","0.0","0.0","0.7052","0.00025917400999999983"
"20","15","0.1","1e-08","0.54738","0.56333","1.0","0.72068","0.61583","0.40206","1.0","0.57353","0.7091749999999999","4.258276499999988e-05"
"20","15","0.01","1e-08","0.72816","0.59557","0.58847","0.592","0.57362","0.51786","0.58","0.54717","0.5848089999999999","0.00020428558900000042"
"20","20","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6939195","4.568475000000063e-08"
"20","15","0.001","1e-08","0.98266","0.93075","0.95407","0.94227","0.7217","0.74468","0.66038","0.7","0.16493150000000004","0.00117097105275"
"20","20","0.001","0.001","0.72825","0.68473","0.6619","0.67312","0.65767","0.69048","0.51786","0.59184","0.6157515","7.014112749999963e-06"
"20","15","0.0001","1e-08","0.77795","0.69218","0.72679","0.70906","0.69149","0.61538","0.68085","0.64646","0.5813925","3.080745875000008e-05"
"20","20","0.0001","0.001","0.52141","0.50297","0.57264","0.53555","0.59388","0.63077","0.75926","0.68908","0.6931885","3.5227499999993106e-09"
"20","15","1e-05","1e-08","0.52662","0.58583","1.0","0.73883","0.56029","0.61702","0.53704","0.57426","0.6930425","9.677874999999291e-08"
"20","20","1e-05","0.001","0.57522","0.51667","1.0","0.68132","0.61169","0.43299","1.0","0.60432","0.6931404999999999","2.1452474999999565e-07"
"20","20","0.1","0.0001","0.54036","0.56701","0.74213","0.64286","0.59321","0.57732","1.0","0.73203","0.6997869999999999","2.044270999999993e-06"
"20","20","0.1","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.7004969999999999","6.706950999999945e-06"
"20","20","0.01","0.0001","0.50104","0.5975","1.0","0.74804","0.5","0.4433","1.0","0.61429","0.6940095000000001","1.852347499999942e-07"
"20","20","0.01","0.001","0.56885","0.51917","1.0","0.68349","0.62991","0.53608","1.0","0.69799","0.693982","1.1896600000000123e-07"
"20","20","0.001","0.0001","0.99896","0.98267","1.0","0.99126","0.70255","0.6","0.6383","0.61856","0.06135149999999999","0.0017326296827500005"
"20","20","0.001","0.001","0.552","0.4925","1.0","0.65997","0.59935","0.56701","1.0","0.72368","0.6932760000000001","3.823999999999299e-09"
"20","20","0.0001","0.0001","0.83073","0.81361","0.76876","0.79055","0.67465","0.51852","0.68293","0.58947","0.505283","2.369693099999994e-05"
"20","20","0.0001","0.001","0.54123","0.47681","0.9228","0.62875","0.54191","0.51546","1.0","0.68027","0.6932155","1.5564749999999193e-08"
"20","20","1e-05","0.0001","0.5968","0.60181","0.22241","0.32479","0.59889","0.0","0.0","0.0","0.6926885000000002","2.8892275000000206e-07"
"20","20","1e-05","0.001","0.56229","0.61652","0.31148","0.41386","0.64511","0.65","0.26","0.37143","0.6929160000000001","2.3150399999999032e-07"
"20","20","0.1","1e-05","0.54606","0.40945","0.33333","0.36749","0.61278","0.65517","0.35849","0.46341","0.7055614999999998","2.7187882749999975e-05"
"20","20","0.1","0.0001","0.54224","0.50333","1.0","0.66962","0.58723","0.51546","1.0","0.68027","0.7125480000000001","0.001066520376"
"20","20","0.01","1e-05","0.90297","0.83146","0.84091","0.83616","0.71106","0.675","0.54","0.6","0.5304225","0.002423281918749999"
"20","20","0.01","0.0001","0.98594","0.96623","0.95087","0.95849","0.72523","0.78846","0.68333","0.73214","0.1761205","0.0040108363747499995"
"20","20","0.001","1e-05","0.99925","0.98246","0.98592","0.98418","0.7235","0.61224","0.66667","0.6383","0.1334505","0.0024707383747499994"
"20","20","0.001","0.0001","0.99897","0.99219","0.99686","0.99452","0.69558","0.63158","0.73469","0.67925","0.035351499999999994","0.00038715352274999997"
"20","20","0.0001","1e-05","0.81444","0.7691","0.68896","0.72683","0.6347","0.56604","0.65217","0.60606","0.5474255000000001","6.568807474999997e-05"
"20","20","0.0001","0.0001","0.74822","0.62604","0.74111","0.67873","0.64255","0.54717","0.67442","0.60417","0.6112789999999999","1.6105479000000003e-05"
"20","20","1e-05","1e-05","0.58144","0.50051","0.83559","0.62603","0.57502","0.50704","0.78261","0.61538","0.6921674999999999","2.302875000000011e-08"
"20","20","1e-05","0.0001","0.60805","0.58824","0.15789","0.24896","0.60978","0.66667","0.04545","0.08511","0.6923075000000001","1.5778874999999992e-07"
"20","20","0.1","1e-06","0.55292","0.42977","1.0","0.60117","0.59311","0.58209","0.79592","0.67241","0.7046745000000001","2.4402714749999957e-05"
"20","20","0.1","1e-05","0.56315","0.64286","0.01398","0.02736","0.57596","1.0","0.06","0.11321","0.7048954999999999","2.991482475000001e-05"
"20","20","0.01","1e-06","0.92887","0.87669","0.86644","0.87154","0.72468","0.62963","0.68","0.65385","0.3794509999999999","0.0003755172289999999"
"20","20","0.01","1e-05","0.54331","0.57333","1.0","0.72881","0.59234","0.48454","1.0","0.65278","0.6938240000000001","5.491399999999872e-08"
"20","20","0.001","1e-06","0.9969","0.9935","0.99028","0.99188","0.7084","0.59184","0.65909","0.62366","0.06268","0.0016489427400000003"
"20","20","0.001","1e-05","0.99751","0.99497","0.98835","0.99165","0.75472","0.77273","0.64151","0.70103","0.05117449999999999","0.0017168068647500003"
"20","20","0.0001","1e-06","0.81081","0.7452","0.72991","0.73748","0.65952","0.62","0.58491","0.60194","0.552595","0.00015005766499999993"
"20","20","0.0001","1e-05","0.8413","0.7138","0.79104","0.75044","0.70586","0.55556","0.69767","0.61856","0.510313","0.00010232294100000006"
"20","20","1e-05","1e-06","0.55022","0.51036","0.68166","0.5837","0.57234","0.52727","0.61702","0.56863","0.693207","1.1708809999999943e-06"
"20","20","1e-05","1e-05","0.5714","0.47716","0.73655","0.57914","0.58681","0.48454","1.0","0.65278","0.6929649999999999","2.4585000000000048e-08"
"20","20","0.1","1e-07","0.54679","0.54948","0.92687","0.68994","0.70449","1.0","0.03846","0.07407","0.7126055","6.592640474999988e-05"
"20","20","0.1","1e-06","0.54792","0.61039","0.26667","0.37117","0.58232","0.47826","0.26829","0.34375","0.7175825","0.0004994826887499998"
"20","20","0.01","1e-07","0.99493","0.98624","0.97139","0.97876","0.7398","0.67647","0.46939","0.55422","0.18044549999999998","0.00151955882475"
"20","20","0.01","1e-06","0.99872","0.97853","0.98381","0.98117","0.70412","0.54717","0.65909","0.59794","0.118842","0.0006652730160000001"
"20","20","0.001","1e-07","0.99582","0.98062","0.99411","0.98732","0.71441","0.68085","0.60377","0.64","0.090025","0.002997644925"
"20","20","0.001","1e-06","0.99584","0.96837","0.98746","0.97782","0.65984","0.725","0.51786","0.60417","0.1214165","0.0013605962827499998"
"20","20","0.0001","1e-07","0.81367","0.72552","0.79298","0.75775","0.62094","0.69697","0.44231","0.54118","0.5445884999999999","4.630810274999996e-05"
"20","20","0.0001","1e-06","0.84529","0.82986","0.75474","0.79052","0.6688","0.5814","0.54348","0.5618","0.5164265","0.0001234377827499999"
"20","20","1e-05","1e-07","0.54203","0.51235","0.2887","0.3693","0.59734","0.0","0.0","0.0","0.6928210000000001","3.008900000000019e-08"
"20","20","1e-05","1e-06","0.55865","0.0","0.0","0.0","0.6057","0.63333","0.475","0.54286","0.6927885","5.729275000000005e-08"
"20","20","0.1","1e-08","0.53592","0.47892","0.9844","0.64436","0.68506","0.43158","0.97619","0.59854","0.707065","0.0001464071649999997"
"20","20","0.1","1e-07","0.57051","0.5222","0.81653","0.63701","0.55286","0.50633","0.86957","0.64","0.7077515","8.241112274999982e-05"
"20","20","0.01","1e-08","0.99035","0.93015","0.96637","0.94792","0.77322","0.78","0.63934","0.7027","0.21239350000000004","0.0010757441127499999"
"20","20","0.01","1e-07","0.98777","0.88224","0.95807","0.91859","0.73327","0.54545","0.78947","0.64516","0.21963649999999996","0.00143576369275"
"20","20","0.001","1e-08","0.9998","0.99848","0.98793","0.99318","0.66115","0.72727","0.57143","0.64","0.0095155","2.8924347499999993e-06"
"20","20","0.001","1e-07","0.99661","0.98168","0.98349","0.98258","0.67988","0.56364","0.67391","0.61386","0.09636299999999999","0.0007692527110000001"
"20","20","0.0001","1e-08","0.87906","0.69767","0.81081","0.75","0.6786","0.74419","0.55172","0.63366","0.46337600000000007","5.6771203999999967e-05"
"20","20","0.0001","1e-07","0.86418","0.7087","0.80933","0.75568","0.68568","0.65854","0.50943","0.57447","0.48251799999999995","8.4715516e-05"
"20","20","1e-05","1e-08","0.58695","0.5331","0.9664","0.68714","0.61538","0.53608","1.0","0.69799","0.6926245000000002","3.013474999999822e-08"
"20","20","1e-05","1e-07","0.55589","0.56659","0.38742","0.46018","0.62","0.54762","0.92","0.68657","0.6931255000000001","5.964750000000254e-09"
"20","20","0.1","1e-08","0.54132","0.42202","0.08229","0.13772","0.56346","0.0","0.0","0.0","0.711799","0.00019304001899999955"
